timestamp,event_type,details
2025-04-24 21:27:51,Work App Usage,{'window': 'main.py - FocusForge - Cursor'}
2025-04-24 21:27:52,Work App Usage,{'window': 'main.py - FocusForge - Cursor'}
2025-04-24 21:27:56,Work App Usage,{'window': 'main.py - FocusForge - Cursor'}
2025-04-24 21:27:57,Work App Usage,{'window': 'main.py - FocusForge - Cursor'}
2025-04-24 21:28:01,Work App Usage,{'window': 'main.py - FocusForge - Cursor'}
2025-04-24 21:28:02,Work App Usage,{'window': 'main.py - FocusForge - Cursor'}
2025-04-24 21:28:06,Work App Usage,{'window': 'main.py - FocusForge - Cursor'}
2025-04-24 21:28:07,Work App Usage,{'window': 'main.py - FocusForge - Cursor'}
2025-04-24 21:28:12,Work App Usage,{'window': 'main.py - FocusForge - Cursor'}
2025-04-24 21:28:12,Work App Usage,{'window': 'main.py - FocusForge - Cursor'}
2025-04-24 21:28:17,Work App Usage,{'window': 'main.py - FocusForge - Cursor'}
2025-04-24 21:28:17,Work App Usage,{'window': 'main.py - FocusForge - Cursor'}
2025-04-24 21:28:22,Work App Usage,{'window': 'main.py - FocusForge - Cursor'}
2025-04-24 21:28:22,Work App Usage,{'window': 'main.py - FocusForge - Cursor'}
2025-04-24 21:28:27,Work App Usage,{'window': 'main.py - FocusForge - Cursor'}
2025-04-24 21:28:27,Work App Usage,{'window': 'main.py - FocusForge - Cursor'}
2025-04-24 21:28:32,Work App Usage,{'window': 'main.py - FocusForge - Cursor'}
2025-04-24 21:28:32,Work App Usage,{'window': 'main.py - FocusForge - Cursor'}
2025-04-24 21:28:37,Work App Usage,{'window': 'main.py - FocusForge - Cursor'}
2025-04-24 21:28:37,Work App Usage,{'window': 'main.py - FocusForge - Cursor'}
2025-04-24 21:28:42,Work App Usage,{'window': 'main.py - FocusForge - Cursor'}
2025-04-24 21:28:42,Work App Usage,{'window': 'main.py - FocusForge - Cursor'}
2025-04-24 21:28:47,Work App Usage,{'window': 'main.py - FocusForge - Cursor'}
2025-04-24 21:28:47,Work App Usage,{'window': 'main.py - FocusForge - Cursor'}
2025-04-24 21:28:52,Work App Usage,{'window': 'main.py - FocusForge - Cursor'}
2025-04-24 21:28:52,Work App Usage,{'window': 'main.py - FocusForge - Cursor'}
2025-04-24 21:28:57,Work App Usage,{'window': 'main.py - FocusForge - Cursor'}
2025-04-24 21:28:57,Work App Usage,{'window': 'main.py - FocusForge - Cursor'}
2025-04-24 21:29:02,App Switch,"{'previous_window': 'main.py - FocusForge - Cursor', 'new_window': 'Open Folder', 'duration_in_previous_window': 333.38}"
2025-04-24 21:29:02,Distraction,{'window': 'Open Folder'}
2025-04-24 21:29:02,Distraction,{'window': 'Open Folder'}
2025-06-12 16:32:06,App Switch,"{'previous_window': None, 'new_window': 'giersi - Twitch - Opera', 'duration_in_previous_window': 0.11}"
2025-06-12 16:32:06,Distraction,{'window': 'giersi - Twitch - Opera'}
2025-06-12 16:32:07,App Switch,"{'previous_window': 'giersi - Twitch - Opera', 'new_window': 'Channel dashboard - YouTube Studio - Opera', 'duration_in_previous_window': 0.45}"
2025-06-12 16:32:07,Distraction,{'window': 'Channel dashboard - YouTube Studio - Opera'}
2025-06-12 16:32:11,Distraction,{'window': 'Channel dashboard - YouTube Studio - Opera'}
2025-06-12 16:32:12,Distraction,{'window': 'Channel dashboard - YouTube Studio - Opera'}
2025-06-12 16:32:16,Distraction,{'window': 'Channel dashboard - YouTube Studio - Opera'}
2025-06-12 16:32:17,Distraction,{'window': 'Channel dashboard - YouTube Studio - Opera'}
2025-06-12 16:32:21,Distraction,{'window': 'Channel dashboard - YouTube Studio - Opera'}
2025-06-12 16:32:22,Distraction,{'window': 'Channel dashboard - YouTube Studio - Opera'}
2025-06-12 16:32:27,Distraction,{'window': 'Channel dashboard - YouTube Studio - Opera'}
2025-06-12 16:32:27,Distraction,{'window': 'Channel dashboard - YouTube Studio - Opera'}
2025-06-12 16:32:32,Distraction,{'window': 'Channel dashboard - YouTube Studio - Opera'}
2025-06-12 16:32:32,Distraction,{'window': 'Channel dashboard - YouTube Studio - Opera'}
2025-06-12 16:32:37,Distraction,{'window': 'Channel dashboard - YouTube Studio - Opera'}
2025-06-12 16:32:37,Distraction,{'window': 'Channel dashboard - YouTube Studio - Opera'}
2025-06-12 16:32:43,Distraction,{'window': 'Channel dashboard - YouTube Studio - Opera'}
2025-06-12 16:32:43,Distraction,{'window': 'Channel dashboard - YouTube Studio - Opera'}
2025-06-12 16:32:48,Distraction,{'window': 'Channel dashboard - YouTube Studio - Opera'}
2025-06-12 16:32:48,Distraction,{'window': 'Channel dashboard - YouTube Studio - Opera'}
2025-06-12 16:32:53,Distraction,{'window': 'Channel dashboard - YouTube Studio - Opera'}
2025-06-12 16:32:53,Distraction,{'window': 'Channel dashboard - YouTube Studio - Opera'}
2025-06-12 16:32:58,Distraction,{'window': 'Channel dashboard - YouTube Studio - Opera'}
2025-06-12 16:32:58,Distraction,{'window': 'Channel dashboard - YouTube Studio - Opera'}
2025-06-12 16:33:03,Distraction,{'window': 'Channel dashboard - YouTube Studio - Opera'}
2025-06-12 16:33:03,Distraction,{'window': 'Channel dashboard - YouTube Studio - Opera'}
2025-06-12 16:33:08,Distraction,{'window': 'Channel dashboard - YouTube Studio - Opera'}
2025-06-12 16:33:08,Distraction,{'window': 'Channel dashboard - YouTube Studio - Opera'}
2025-06-12 16:33:13,Distraction,{'window': 'Channel dashboard - YouTube Studio - Opera'}
2025-06-12 16:33:13,Distraction,{'window': 'Channel dashboard - YouTube Studio - Opera'}
2025-06-12 16:33:18,App Switch,"{'previous_window': 'Channel dashboard - YouTube Studio - Opera', 'new_window': 'OBS 31.0.3 - Profile: Untitled - Scenes: Untitled', 'duration_in_previous_window': 71.41}"
2025-06-12 16:33:18,App Switch,"{'previous_window': 'Channel dashboard - YouTube Studio - Opera', 'new_window': 'OBS 31.0.3 - Profile: Untitled - Scenes: Untitled', 'duration_in_previous_window': 71.43}"
2025-06-12 16:33:18,Distraction,{'window': 'OBS 31.0.3 - Profile: Untitled - Scenes: Untitled'}
2025-06-12 16:33:18,Distraction,{'window': 'OBS 31.0.3 - Profile: Untitled - Scenes: Untitled'}
2025-06-12 16:33:23,Distraction,{'window': 'OBS 31.0.3 - Profile: Untitled - Scenes: Untitled'}
2025-06-12 16:33:23,Distraction,{'window': 'OBS 31.0.3 - Profile: Untitled - Scenes: Untitled'}
2025-06-12 16:33:28,Distraction,{'window': 'OBS 31.0.3 - Profile: Untitled - Scenes: Untitled'}
2025-06-12 16:33:28,Distraction,{'window': 'OBS 31.0.3 - Profile: Untitled - Scenes: Untitled'}
2025-06-12 16:33:33,Distraction,{'window': 'OBS 31.0.3 - Profile: Untitled - Scenes: Untitled'}
2025-06-12 16:33:33,Distraction,{'window': 'OBS 31.0.3 - Profile: Untitled - Scenes: Untitled'}
2025-06-12 16:33:38,Distraction,{'window': 'OBS 31.0.3 - Profile: Untitled - Scenes: Untitled'}
2025-06-12 16:33:38,Distraction,{'window': 'OBS 31.0.3 - Profile: Untitled - Scenes: Untitled'}
2025-06-12 16:33:43,Distraction,{'window': 'OBS 31.0.3 - Profile: Untitled - Scenes: Untitled'}
2025-06-12 16:33:43,Distraction,{'window': 'OBS 31.0.3 - Profile: Untitled - Scenes: Untitled'}
2025-06-12 16:33:48,Distraction,{'window': 'OBS 31.0.3 - Profile: Untitled - Scenes: Untitled'}
2025-06-12 16:33:48,Distraction,{'window': 'OBS 31.0.3 - Profile: Untitled - Scenes: Untitled'}
2025-06-12 16:33:54,App Switch,"{'previous_window': 'OBS 31.0.3 - Profile: Untitled - Scenes: Untitled', 'new_window': 'zip_resolver.py - Untitled (Workspace) - Cursor', 'duration_in_previous_window': 35.34}"
2025-06-12 16:33:54,App Switch,"{'previous_window': 'OBS 31.0.3 - Profile: Untitled - Scenes: Untitled', 'new_window': 'zip_resolver.py - Untitled (Workspace) - Cursor', 'duration_in_previous_window': 35.38}"
2025-06-12 16:33:54,Work App Usage,{'window': 'zip_resolver.py - Untitled (Workspace) - Cursor'}
2025-06-12 16:33:54,Work App Usage,{'window': 'zip_resolver.py - Untitled (Workspace) - Cursor'}
2025-06-12 16:33:59,Work App Usage,{'window': 'zip_resolver.py - Untitled (Workspace) - Cursor'}
2025-06-12 16:33:59,Work App Usage,{'window': 'zip_resolver.py - Untitled (Workspace) - Cursor'}
2025-06-12 16:34:04,Work App Usage,{'window': 'zip_resolver.py - Untitled (Workspace) - Cursor'}
2025-06-12 16:34:04,Work App Usage,{'window': 'zip_resolver.py - Untitled (Workspace) - Cursor'}
2025-06-12 16:34:09,Work App Usage,{'window': 'zip_resolver.py - Untitled (Workspace) - Cursor'}
2025-06-12 16:34:09,Work App Usage,{'window': 'zip_resolver.py - Untitled (Workspace) - Cursor'}
2025-06-12 16:34:14,App Switch,"{'previous_window': 'zip_resolver.py - Untitled (Workspace) - Cursor', 'new_window': 'system_diagnostics.py - Untitled (Workspace) - Cursor', 'duration_in_previous_window': 20.14}"
2025-06-12 16:34:14,App Switch,"{'previous_window': 'zip_resolver.py - Untitled (Workspace) - Cursor', 'new_window': 'system_diagnostics.py - Untitled (Workspace) - Cursor', 'duration_in_previous_window': 20.18}"
2025-06-12 16:34:14,Work App Usage,{'window': 'system_diagnostics.py - Untitled (Workspace) - Cursor'}
2025-06-12 16:34:14,Work App Usage,{'window': 'system_diagnostics.py - Untitled (Workspace) - Cursor'}
2025-06-12 16:34:19,Work App Usage,{'window': 'system_diagnostics.py - Untitled (Workspace) - Cursor'}
2025-06-12 16:34:19,Work App Usage,{'window': 'system_diagnostics.py - Untitled (Workspace) - Cursor'}
2025-06-12 16:34:24,Work App Usage,{'window': 'system_diagnostics.py - Untitled (Workspace) - Cursor'}
2025-06-12 16:34:24,Work App Usage,{'window': 'system_diagnostics.py - Untitled (Workspace) - Cursor'}
2025-06-12 16:34:29,App Switch,"{'previous_window': 'system_diagnostics.py - Untitled (Workspace) - Cursor', 'new_window': 'Focus Forge AI Agent', 'duration_in_previous_window': 15.17}"
2025-06-12 16:34:29,App Switch,"{'previous_window': 'system_diagnostics.py - Untitled (Workspace) - Cursor', 'new_window': 'Focus Forge AI Agent', 'duration_in_previous_window': 15.21}"
2025-06-12 16:34:29,Distraction,{'window': 'Focus Forge AI Agent'}
2025-06-12 16:34:29,Distraction,{'window': 'Focus Forge AI Agent'}
2025-06-12 16:34:34,Distraction,{'window': 'Focus Forge AI Agent'}
2025-06-12 16:34:34,Distraction,{'window': 'Focus Forge AI Agent'}
2025-06-12 16:34:39,Distraction,{'window': 'Focus Forge AI Agent'}
2025-06-12 16:34:39,Distraction,{'window': 'Focus Forge AI Agent'}
2025-06-12 20:57:04,App Switch,"{'previous_window': None, 'new_window': 'Climbing with MAGNET Shoes - YouTube - Opera', 'duration_in_previous_window': 0.02}"
2025-06-12 20:57:04,Distraction,{'window': 'Climbing with MAGNET Shoes - YouTube - Opera'}
2025-06-13 18:12:32,App Switch,"{'previous_window': None, 'new_window': 'ChatGPT', 'duration_in_previous_window': 0.04}"
2025-06-13 18:12:33,Work App Usage,{'window': 'ChatGPT'}
2025-06-14 05:03:00,App Switch,"{'previous_window': None, 'new_window': 'focus_report.py - FocusForge - Cursor', 'duration_in_previous_window': 0.03}"
2025-06-14 05:03:00,Work App Usage,{'window': 'focus_report.py - FocusForge - Cursor'}
2025-06-14 05:04:32,App Switch,"{'previous_window': None, 'new_window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor', 'duration_in_previous_window': 0.02}"
2025-06-14 05:04:33,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
2025-06-14 05:04:33,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
2025-06-14 05:04:38,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
2025-06-14 05:04:38,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
2025-06-14 05:04:43,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
2025-06-14 05:04:43,App Switch,"{'previous_window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor', 'new_window': 'focus_report.py - FocusForge - Cursor', 'duration_in_previous_window': 10.51}"
2025-06-14 05:04:43,Work App Usage,{'window': 'focus_report.py - FocusForge - Cursor'}
2025-06-14 05:04:48,Work App Usage,{'window': 'focus_report.py - FocusForge - Cursor'}
2025-06-14 05:04:48,Work App Usage,{'window': 'focus_report.py - FocusForge - Cursor'}
2025-06-14 05:04:53,Work App Usage,{'window': 'focus_report.py - FocusForge - Cursor'}
2025-06-14 05:04:54,Work App Usage,{'window': 'focus_report.py - FocusForge - Cursor'}
2025-06-14 05:04:58,App Switch,"{'previous_window': 'focus_report.py - FocusForge - Cursor', 'new_window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor', 'duration_in_previous_window': 14.79}"
2025-06-14 05:04:58,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
2025-06-14 05:04:59,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
2025-06-14 05:05:03,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
2025-06-14 05:05:04,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
2025-06-14 05:05:08,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
2025-06-14 05:05:09,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
2025-06-14 05:05:13,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
2025-06-14 05:05:14,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
2025-06-14 05:05:19,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
2025-06-14 05:05:19,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
2025-06-14 05:05:24,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
2025-06-14 05:05:24,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
2025-06-14 05:05:29,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
2025-06-14 05:05:29,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
2025-06-14 05:05:34,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
2025-06-14 05:05:35,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
2025-06-14 05:05:39,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
2025-06-14 05:05:40,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
2025-06-14 05:05:44,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
2025-06-14 05:05:45,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
2025-06-14 05:05:49,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
2025-06-14 05:05:50,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
2025-06-14 05:05:54,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
2025-06-14 05:05:55,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
2025-06-14 05:05:59,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
2025-06-14 05:06:00,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
2025-06-14 05:06:04,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
2025-06-14 05:06:05,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
2025-06-14 05:06:09,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
2025-06-14 05:06:10,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
2025-06-14 05:06:15,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
2025-06-14 05:06:15,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
2025-06-14 05:06:20,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
2025-06-14 05:06:20,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
2025-06-14 05:06:25,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
2025-06-14 05:06:26,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
2025-06-14 05:06:30,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
2025-06-14 05:06:31,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
2025-06-14 05:06:35,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
2025-06-14 05:06:36,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
2025-06-14 05:06:40,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
2025-06-14 05:06:41,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
2025-06-14 05:06:45,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
2025-06-14 05:06:46,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
2025-06-14 05:06:50,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
2025-06-14 05:06:51,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
2025-06-14 05:06:55,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
2025-06-14 05:06:56,Work App Usage,{'window': 'python tools/bridge/watchers/reply_handoff_watcher.py | cat - Untitled (Workspace) - Cursor'}
